time,latitude,longitude,t2m,tp,d2m,rh
2022-01-03 17:00:00,44.076,8.135,9.45401,0.42680347,7.846344,89.69893
2022-01-03 18:00:00,44.076,8.135,8.920319,0.43186942,7.7132874,92.142265
2022-01-03 19:00:00,44.076,8.135,8.037262,0.44760248,6.9286194,92.7125
2022-01-03 20:00:00,44.076,8.135,8.272369,0.4886156,6.7252502,89.98018
2022-01-03 21:00:00,44.076,8.135,8.275299,0.49770555,6.56485,88.97625
2022-01-03 22:00:00,44.076,8.135,8.277252,0.510097,6.476715,88.42682
2022-01-03 23:00:00,44.076,8.135,8.632477,0.53051555,6.450592,86.16983
2022-01-04 00:00:00,44.076,8.135,8.437653,0.58414626,6.369049,86.824844
2022-01-04 01:00:00,44.076,8.135,8.251862,0.017719153,6.428131,88.28358
2022-01-04 02:00:00,44.076,8.135,8.391022,0.07557952,6.626129,88.65361
2022-01-04 03:00:00,44.076,8.135,8.260651,0.11704172,6.6388245,89.518715
2022-01-04 04:00:00,44.076,8.135,7.7687073,0.15515003,6.6354065,92.54052
2022-01-04 05:00:00,44.076,8.135,7.5472717,0.19185813,6.322174,91.944756
2022-01-04 06:00:00,44.076,8.135,7.5836487,0.2309044,6.073883,90.15995
2022-01-04 07:00:00,44.076,8.135,7.890045,0.25013065,5.7740784,86.48718
2022-01-04 08:00:00,44.076,8.135,8.115631,0.2631652,6.0379944,86.73913
2022-01-04 09:00:00,44.076,8.135,9.269928,0.2758084,6.467682,82.640076
2022-01-04 10:00:00,44.076,8.135,10.235504,0.2800112,6.7899475,79.19526
2022-01-04 11:00:00,44.076,8.135,11.212067,0.2817062,7.118561,75.904755
2022-01-04 12:00:00,44.076,8.135,11.615143,0.2840464,7.348297,75.07767
2022-01-04 13:00:00,44.076,8.135,11.741852,0.28678495,7.8087463,76.82731
2022-01-04 14:00:00,44.076,8.135,11.72525,0.30312896,8.152008,78.72738
2022-01-04 15:00:00,44.076,8.135,11.552155,0.33408567,8.4930725,81.49532
2022-01-04 16:00:00,44.076,8.135,11.10733,0.3804164,8.8680725,86.085884
2022-01-04 17:00:00,44.076,8.135,10.725006,0.40245312,9.080719,89.57543
2022-01-04 18:00:00,44.076,8.135,10.409576,0.41576335,9.525299,94.25429
2022-01-04 19:00:00,44.076,8.135,10.115631,0.4798409,8.548248,89.995056
2022-01-04 20:00:00,44.076,8.135,10.100494,0.49910834,8.73941,91.25826
2022-01-04 21:00:00,44.076,8.135,10.031403,0.507273,9.129059,94.122955
2022-01-04 22:00:00,44.076,8.135,9.952789,0.5173185,9.229401,95.26079
2022-01-04 23:00:00,44.076,8.135,9.750397,0.5336218,9.28775,96.94084
2022-01-05 00:00:00,44.076,8.135,9.810211,0.56775403,9.32901,96.82139
2022-01-05 01:00:00,44.076,8.135,10.624664,0.06393487,10.145172,96.852516
2022-01-05 02:00:00,44.076,8.135,10.598297,0.12199373,10.184235,97.27624
2022-01-05 03:00:00,44.076,8.135,10.575348,0.17520754,10.188629,97.45362
2022-01-05 04:00:00,44.076,8.135,10.544098,0.2093684,10.1805725,97.60411
2022-01-05 05:00:00,44.076,8.135,10.514801,0.27006003,10.167877,97.71191
2022-01-05 06:00:00,44.076,8.135,10.381256,0.3745961,10.108063,98.1924
2022-01-05 07:00:00,44.076,8.135,10.271149,0.5005754,9.915436,97.65008
2022-01-05 08:00:00,44.076,8.135,10.132965,0.69882584,9.530426,96.04401
2022-01-05 09:00:00,44.076,8.135,10.443268,0.8962136,9.141998,91.649475
2022-01-05 10:00:00,44.076,8.135,10.889801,1.1634167,8.491364,85.14171
2022-01-05 11:00:00,44.076,8.135,10.862946,1.4342082,7.899811,81.937416
2022-01-05 12:00:00,44.076,8.135,10.625397,1.618007,7.23526,79.55341
2022-01-05 13:00:00,44.076,8.135,10.182037,1.7256998,6.1698303,76.15894
