time,latitude,longitude,t2m,tp,d2m,rh
2022-01-03 15:00:00,45.195,11.045,7.825348,0.10657599,6.2154846,89.558014
2022-01-03 16:00:00,45.195,11.045,6.9823303,0.111773826,5.9081116,92.8738
2022-01-03 17:00:00,45.195,11.045,6.0431213,0.11425033,5.3246155,95.14662
2022-01-03 18:00:00,45.195,11.045,5.4581604,0.115385756,4.8544006,95.88854
2022-01-03 19:00:00,45.195,11.045,3.8468323,0.12559558,3.7901917,99.60265
2022-01-03 20:00:00,45.195,11.045,3.4552307,0.12561081,3.3683167,99.38891
2022-01-03 21:00:00,45.195,11.045,3.1898499,0.12561081,3.0492249,99.01081
2022-01-03 22:00:00,45.195,11.045,3.5072327,0.12696992,3.2987366,98.54024
2022-01-03 23:00:00,45.195,11.045,4.1998596,0.13212612,3.8321838,97.45264
2022-01-04 00:00:00,45.195,11.045,4.2218323,0.13255677,3.7147522,96.50254
2022-01-04 01:00:00,45.195,11.045,4.1285706,4.7536025e-05,3.4527893,95.35979
2022-01-04 02:00:00,45.195,11.045,3.8106995,0.0009062154,3.228424,95.98012
2022-01-04 03:00:00,45.195,11.045,3.756012,0.0018058681,3.1427307,95.768295
2022-01-04 04:00:00,45.195,11.045,3.7608948,0.0027739033,3.17276,95.938805
2022-01-04 05:00:00,45.195,11.045,3.9532776,0.0067520533,3.217682,94.95142
2022-01-04 06:00:00,45.195,11.045,4.508209,0.0080232555,3.3006897,91.867645
2022-01-04 07:00:00,45.195,11.045,4.2079163,0.03494318,3.5577698,95.53507
2022-01-04 08:00:00,45.195,11.045,4.37027,0.052709408,3.9271545,96.941284
2022-01-04 09:00:00,45.195,11.045,5.2809143,0.064475596,4.37027,93.84809
2022-01-04 10:00:00,45.195,11.045,6.2325745,0.07043718,5.1007385,92.46108
2022-01-04 11:00:00,45.195,11.045,7.257477,0.075294405,5.7814026,90.34589
2022-01-04 12:00:00,45.195,11.045,8.284576,0.0812138,6.3436584,87.57705
2022-01-04 13:00:00,45.195,11.045,8.751862,0.09045351,6.5228577,85.90326
2022-01-04 14:00:00,45.195,11.045,8.68692,0.1015851,6.6683655,87.148415
2022-01-04 15:00:00,45.195,11.045,8.438873,0.11260319,6.820709,89.555305
2022-01-04 16:00:00,45.195,11.045,8.120758,0.1401149,7.101471,93.286285
2022-01-04 17:00:00,45.195,11.045,7.601959,0.18233626,6.7811584,94.53958
2022-01-04 18:00:00,45.195,11.045,7.3629456,0.22401081,6.6507874,95.23799
2022-01-04 19:00:00,45.195,11.045,5.8780823,0.27233547,4.738678,92.3916
2022-01-04 20:00:00,45.195,11.045,6.021393,0.30691317,4.8382874,92.118996
2022-01-04 21:00:00,45.195,11.045,5.985016,0.33978862,4.9029846,92.76809
2022-01-04 22:00:00,45.195,11.045,6.0885315,0.3832448,4.9689026,92.53132
2022-01-04 23:00:00,45.195,11.045,6.0570374,0.42239553,5.1322327,93.79281
2022-01-05 00:00:00,45.195,11.045,6.171295,0.4478111,5.2357483,93.72835
2022-01-05 01:00:00,45.195,11.045,6.1754456,0.04263784,5.233307,93.68562
2022-01-05 02:00:00,45.195,11.045,6.202057,0.100300126,5.273346,93.774376
2022-01-05 03:00:00,45.195,11.045,6.1112366,0.13177283,5.244049,94.171814
2022-01-05 04:00:00,45.195,11.045,6.445221,0.19675586,5.4967346,93.65762
2022-01-05 05:00:00,45.195,11.045,6.379547,0.27191943,5.50235,94.11865
2022-01-05 06:00:00,45.195,11.045,6.377838,0.36747265,5.5431213,94.39617
2022-01-05 07:00:00,45.195,11.045,6.8526917,1.0383711,6.365143,96.70459
2022-01-05 08:00:00,45.195,11.045,7.4671936,1.5553343,6.9632874,96.61212
2022-01-05 09:00:00,45.195,11.045,8.233551,2.0370364,7.6078186,95.83344
2022-01-05 10:00:00,45.195,11.045,8.904205,2.469902,8.205231,95.380066
2022-01-05 11:00:00,45.195,11.045,8.791412,3.0376549,8.128082,95.60717
2022-01-05 12:00:00,45.195,11.045,8.941803,3.8494432,8.22403,95.25984
2022-01-05 13:00:00,45.195,11.045,8.91568,5.1105433,8.230133,95.46742
2022-01-05 14:00:00,45.195,11.045,8.706207,6.7768993,8.051666,95.66136
2022-01-05 15:00:00,45.195,11.045,8.484283,8.694615,7.636627,94.40388
2022-01-05 16:00:00,45.195,11.045,8.4774475,10.625314,7.1419983,91.31002
2022-01-05 17:00:00,45.195,11.045,8.506989,12.879979,6.4444885,86.86812
2022-01-05 18:00:00,45.195,11.045,8.064606,14.661371,4.8023987,79.88859
2022-01-05 19:00:00,45.195,11.045,7.387848,16.268215,3.969635,78.92231
2022-01-05 20:00:00,45.195,11.045,6.3658752,17.727419,2.6998596,77.396904
2022-01-05 21:00:00,45.195,11.045,5.2794495,19.379738,1.9081116,78.86571
2022-01-05 22:00:00,45.195,11.045,4.4078674,20.80983,1.8641663,83.54361
2022-01-05 23:00:00,45.195,11.045,3.4127502,22.046368,1.8712463,89.63737
2022-01-06 00:00:00,45.195,11.045,2.664215,22.976336,1.808258,94.08735
2022-01-06 01:00:00,45.195,11.045,1.9503479,0.72844934,1.6200256,97.667
2022-01-06 02:00:00,45.195,11.045,1.7330627,1.2578254,1.5475159,98.6812
2022-01-06 03:00:00,45.195,11.045,1.6732483,1.5221348,1.5079651,98.82388
2022-01-06 04:00:00,45.195,11.045,1.7084045,1.6956251,1.460846,98.24353
2022-01-06 05:00:00,45.195,11.045,1.8612366,1.7777102,1.502594,97.46741
2022-01-06 06:00:00,45.195,11.045,1.9510803,1.790222,1.4354553,96.37947
2022-01-06 07:00:00,45.195,11.045,2.8075256,1.790222,2.087799,95.01283
2022-01-06 08:00:00,45.195,11.045,3.1759338,1.790222,2.5538635,95.688995
2022-01-06 09:00:00,45.195,11.045,4.66568,1.790222,3.2931213,90.81406
2022-01-06 10:00:00,45.195,11.045,6.085602,1.790222,3.1090393,81.22685
2022-01-06 11:00:00,45.195,11.045,7.1195374,1.790653,2.6756897,73.36801
2022-01-06 12:00:00,45.195,11.045,7.7831116,1.790653,2.2882385,68.21432
2022-01-06 13:00:00,45.195,11.045,8.188141,1.7906495,1.9989319,65.00772
2022-01-06 14:00:00,45.195,11.045,8.190582,1.7906495,1.907135,64.57253
2022-01-06 15:00:00,45.195,11.045,7.57193,1.7906495,2.532135,70.41363
2022-01-06 16:00:00,45.195,11.045,6.1217346,1.7906495,2.4774475,77.47728
2022-01-06 17:00:00,45.195,11.045,4.017975,1.7906504,2.268219,88.36691
2022-01-06 18:00:00,45.195,11.045,2.7731018,1.7906495,1.3424377,90.30149
2022-01-06 19:00:00,45.195,11.045,2.443512,1.7906495,0.8285217,89.08693
2022-01-06 20:00:00,45.195,11.045,1.7389221,1.7906495,0.18276978,89.4076
2022-01-06 21:00:00,45.195,11.045,0.7989807,1.7906495,-0.6951599,89.73509
2022-01-06 22:00:00,45.195,11.045,0.3368225,1.7906495,-1.3157654,88.66282
2022-01-06 23:00:00,45.195,11.045,0.16885376,1.7906495,-1.7434998,86.97174
2022-01-07 00:00:00,45.195,11.045,0.22817993,1.7906495,-2.0506287,84.66172
2022-01-07 01:00:00,45.195,11.045,0.33828735,0.0,-2.2830505,82.56102
2022-01-07 02:00:00,45.195,11.045,0.53189087,0.0,-2.2640076,81.528694
2022-01-07 03:00:00,45.195,11.045,0.30410767,0.0,-2.5350037,81.237
2022-01-07 04:00:00,45.195,11.045,0.27017212,0.0,-2.6148376,80.95648
2022-01-07 05:00:00,45.195,11.045,-0.10824585,0.0,-3.0135193,80.78107
2022-01-07 06:00:00,45.195,11.045,-0.4588318,0.0,-3.438568,80.28375
2022-01-07 07:00:00,45.195,11.045,-1.1426697,0.0004276632,-3.940277,81.285934
2022-01-07 08:00:00,45.195,11.045,0.06607056,0.0004276632,-3.005951,79.81104
2022-01-07 09:00:00,45.195,11.045,2.9498596,0.0004276632,-1.3191833,73.52511
2022-01-07 10:00:00,45.195,11.045,4.8780823,0.0004351138,-2.648285,58.21895
2022-01-07 11:00:00,45.195,11.045,5.6146545,0.0004351138,-3.4891052,51.960503
2022-01-07 12:00:00,45.195,11.045,5.975006,0.0004351138,-3.9864197,48.830456
2022-01-07 13:00:00,45.195,11.045,6.077057,0.0004351138,-4.193207,47.74115
2022-01-07 14:00:00,45.195,11.045,5.9117737,0.0004351138,-4.2747498,47.994427
2022-01-07 15:00:00,45.195,11.045,5.4127502,0.0004351138,-3.4373474,52.896965
2022-01-07 16:00:00,45.195,11.045,4.688385,0.0004351138,-3.780365,54.224266
2022-01-07 17:00:00,45.195,11.045,3.9667053,0.0004351138,-3.804535,56.930996
2022-01-07 18:00:00,45.195,11.045,3.3275452,0.0004351138,-3.665863,60.171795
2022-01-07 19:00:00,45.195,11.045,3.2523499,0.0004351138,-2.306488,66.92424
2022-01-07 20:00:00,45.195,11.045,2.5956116,0.0004351138,-2.3194275,70.04271
2022-01-07 21:00:00,45.195,11.045,1.957428,0.0004351138,-2.3782654,72.979614
2022-01-07 22:00:00,45.195,11.045,1.105133,0.0004351138,-2.594574,76.34051
2022-01-07 23:00:00,45.195,11.045,0.77578735,0.0004351138,-2.714447,77.47984
2022-01-08 00:00:00,45.195,11.045,0.75064087,0.0004351138,-2.7176208,77.602104
2022-01-08 01:00:00,45.195,11.045,0.5314026,0.0,-2.6888123,79.00779
2022-01-08 02:00:00,45.195,11.045,0.15933228,0.0,-2.6529236,81.37863
2022-01-08 03:00:00,45.195,11.045,-0.16854858,0.0,-2.5376892,84.05147
2022-01-08 04:00:00,45.195,11.045,-0.43637085,0.0,-2.3977966,86.59603
2022-01-08 05:00:00,45.195,11.045,-0.7725525,0.0,-2.3702087,88.92522
2022-01-08 06:00:00,45.195,11.045,-0.8663025,0.0,-2.407074,89.29216
2022-01-08 07:00:00,45.195,11.045,-0.6309509,0.0,-2.0005798,90.44674
2022-01-08 08:00:00,45.195,11.045,-0.40951538,0.0,-1.7796326,90.4601
2022-01-08 09:00:00,45.195,11.045,1.1200256,0.0,-0.3543396,89.88992
2022-01-08 10:00:00,45.195,11.045,3.2425842,0.0,-0.21688843,78.05196
2022-01-08 11:00:00,45.195,11.045,4.648834,0.0,0.10513306,72.38435
2022-01-08 12:00:00,45.195,11.045,5.515045,0.0,0.21621704,68.701096
2022-01-08 13:00:00,45.195,11.045,5.9027405,0.0,-9.1552734e-05,65.84168
2022-01-08 14:00:00,45.195,11.045,5.8544006,0.0,-0.19442749,65.13686
2022-01-08 15:00:00,45.195,11.045,5.1805725,0.0,0.24819946,70.478134
2022-01-08 16:00:00,45.195,11.045,3.5082092,0.0,0.21231079,79.02481
